title,keywords,cleaned_genre,semantic_density,emotion_score,entropy,cliche_score
갓 블레스 아메리카(영화),"프랭크, 네이버, 사회, 조장, 미디어, 넌더리, 총, 전, 뇌종양, 예의",드라마,0.6040333,0.0,0.1315172022331585,38.21
타임 패러독스(영화),"시간, 제인, 주인공, 아기, 말, 자신, 복선, 남자, 작가, 수술",SF,0.6038526,0.0,0.1315172022331585,38.2
프레데터(영화),"더치, 괴물, 프레데터, 없, 사냥, 게릴라, 부대, 딜런, 헬기, 함정",기타,0.60376734,0.0,0.1315172022331585,38.2
더 게임(미국 영화),"니콜라스, 자신, 콘래드, 크리스틴, 동생, 사람, 상황, 게임, 시작, 형",스릴러,0.6036208,0.0,0.1315172022331585,38.19
힐빌리의 노래(영화),"고향, 가족, 밖, 조우하, 없, 기억, 시절, 예일대, 법대, 어리",드라마,0.6034788,0.0,0.1315172022331585,38.18
귀향(한국 영화),"소녀, 은경이, 정민, 위안소, 아픔, 정민이, 타지, 현재, 있, 능력",드라마,0.6018285,0.0,0.1315172022331585,38.08
주먹이 운다(영화),"상환, 권투, 태식, 매, 분, 록, 신인왕전, 권, 없, 승리",드라마,0.60133004,0.0,0.1315172022331585,38.05
영주(영화),"영주, 부모, 교통사고, 학업, 자신, 동생, 형편, 포기, 가장, 소녀",드라마,0.60132974,0.0,0.1315172022331585,38.05
투혼(한국 영화),"윤도훈, 뒷수습, 사건, 사고, 집, 연속, 본격, 롯데, 자이언츠, 오유",기타,0.6010749,0.0,0.1315172022331585,38.04
파괴된 사나이(영화),"딸, 유괴범, 돈, 영수, 주영수, 주, 목사, 믿음, 산소",스릴러,0.58137935,0.0,0.2075187486729242,38.0
메트로폴리스(영화),"노동자, 프레더, 프레데센, 지하, 모습, 방, 로트, 아들, 마리아, 부르주아",SF,0.5997525,0.0,0.1315172022331585,37.96
세븐(영화),"범인, 밀스, 서머, 자신, 형사, 뒤, 사건, 경찰, 피해자, 협박",스릴러,0.59844285,0.0,0.1315172022331585,37.88
침묵(영화),"사건, 딸, 태산, 미라, 그날, 기억, 유나, 무죄, 약혼녀, 용의자",드라마,0.458707,0.3333333322222222,0.1315172022331585,37.83
그것만이 내 세상(영화),"동생, 조하, 진태, 시작, 챔피언, 생활, 지금, 동거, 불편, 없",코미디,0.59696734,0.0,0.1315172022331585,37.79
빌리 엘리어트(영화),"빌리, 발레, 아버지, 있, 자신, 아들, 소리, 영역, 이야기, 할머니",드라마,0.5964049,0.0,0.1315172022331585,37.76
히트(영화),"한나, 닐, 자신, 우울, 일상, 불안, 날, 생활, 특급, 결혼",범죄,0.5954845,0.0,0.1315172022331585,37.7
불청객(영화),"포인트, 맨, 계약, 진식, 수명, 자취방, 상자, 취업, 준비, 일",기타,0.5950268,0.0,0.1315172022331585,37.67
아가씨(영화),"아가씨, 백작, 하녀, 시작, 마음, 이모부, 숙희, 돈, 손, 장물아비",기타,0.5946164,0.0,0.1315172022331585,37.65
라라(영화),"힘들, 친구, 지필, 여자, 피아노곡, 미, 묘, 주인, 감정, 곡",로맨스,0.59458435,0.0,0.1315172022331585,37.65
로렐(영화),"인권, 극, 카운티, 지방, 병원, 모습, 제도, 부부, 시민결합, 부서장",기타,0.59457785,0.0,0.1315172022331585,37.65
데드 맨(영화),"블레이크, 분, 취직, 시작, 윌리엄, 아들, 의식, 인디언, 마을, 사장",드라마,0.5945546,0.0,0.1315172022331585,37.65
맥베스(영화),"맥베스, 탐욕, 왕좌, 분, 예언, 욕망, 전쟁, 겨울, 올, 결심",드라마,0.45541057,0.3333333322222222,0.1315172022331585,37.63
그놈 목소리(영화),"전화, 협박, 유괴범, 범죄, 아들, 사건, 시작, 부부, 아이, 상우",스릴러,0.45538372,0.3333333322222222,0.1315172022331585,37.63
어메이징 스파이더맨(영화),"있, 스토리, 피터, 전작, 시리즈, 스파이더맨, 점, 기존, 배트맨, 사람",기타,0.59327996,0.0,0.1315172022331585,37.57
직쏘(영화),"직쏘, 게임, 사망, 이후, 살해, 곳곳, 발견, 수사, 결과, 사람",기타,0.59165907,0.0,0.1315172022331585,37.47
데블(영화),"엘리베이터, 빌딩, 숫자, 악마, 사람, 라미레즈, 시작, 독백, 의문, 투신",스릴러,0.5912547,0.0,0.1315172022331585,37.45
캐산(영화),"연방, 아즈마, 전쟁, 인간, 신조, 연구, 박사, 지구, 날, 높",기타,0.59101135,0.0,0.1315172022331585,37.43
바다의 노래(영화),"시얼샤, 셀키, 코너, 벤, 브로나흐, 이후, 딸, 머리, 코트, 여동생",애니메이션,0.5890081,0.0,0.1315172022331585,37.31
리메인(영화),"수연, 완벽, 준희, 남자, 휠체어, 봉사, 치료, 무용, 날, 세혁",드라마,0.588711,0.0,0.1315172022331585,37.3
리벤지(프랑스 영화),"젠, 친구, 자비, 낭떠러지, 사막, 사냥, 여행, 성폭행, 연례행사, 이번",스릴러,0.5884099,0.0,0.1315172022331585,37.28
로마(2018년 영화),"거리, 애란, 중산층, 가족, 가정, 시련, 크, 일, 클레오, 인생",드라마,0.5883917,0.0,0.1315172022331585,37.28
더 보이스(영화),"없, 피오나, 냥이, 댕댕이, 순정, 콤비, 세상, 지금, 시작, 순도",스릴러,0.5874681,0.0,0.1315172022331585,37.22
레바논(영화),"전차, 무전, 당원, 갈, 명령, 밀, 시작, 헬기, 팔랑헤, 아시",전쟁,0.5871129,0.0,0.1315172022331585,37.2
블랙머니(영화),"사건, 금융, 검사, 피의자, 은행, 민혁, 직진, 말, 일명, 서울지검",범죄,0.5866234,0.0,0.1315172022331585,37.17
중앙역(영화),"조슈아, 편지, 사람, 여정, 분, 형제, 가족, 소년, 있, 아빠",드라마,0.5859974,0.0,0.1315172022331585,37.13
신데렐라(2015년 영화),"엘라, 엄마, 아버지, 용기, 착하, 마음, 리처드, 키트, 견습, 왕궁",로맨스,0.5853257,0.0,0.1315172022331585,37.09
박열(영화),"일본, 조선인, 박열, 역사, 영웅, 말, 항일, 조직, 운동, 조선",드라마,0.58509403,0.0,0.1315172022331585,37.08
메이헴(영화),"데릭, 타워스, 이사, 건물, 중역, 카라, 멜라니, 회사, 감염, 해결",코미디,0.5849767,0.0,0.1315172022331585,37.07
위자(영화),"게임, 친구, 없, 레인, 데비, 죽음, 위, 시작, 카메라, 혼자",공포,0.44423002,0.3333333322222222,0.1315172022331585,36.96
차일드 44(영화),"레오, 발견, 사고, 경찰, 아이, 사건, 대장, 민병대, 범죄, 네스테로프",드라마,0.4437523,0.3333333322222222,0.1315172022331585,36.93
귀여운 여인(영화),"비비안, 에드워드, 필립, 호텔, 인수, 부탁, 자신, 기업, 도움, 모스",코미디,0.58233714,0.0,0.1315172022331585,36.91
인랑(영화),"특기, 조직, 통일, 정부, 섹트, 비밀, 음모, 말살, 특기대, 절대",SF,0.44301787,0.3333333322222222,0.1315172022331585,36.89
베리드(영화),"속, 관, 정신, 땅, 이라크, 근무, 미국, 회사, 소속, 트럭",스릴러,0.58179724,0.0,0.1315172022331585,36.88
스위치(1991년 영화),"스티브, 여성, 말, 일, 뒤, 난봉, 아파트, 자신, 와중, 경비",기타,0.58156484,0.0,0.1315172022331585,36.87
투모로우랜드(영화),"투모로우랜드, 데이빗, 세계, 있, 브릿 로버트슨, 많, 호기심, 현명, 은둔, 케이시",SF,0.5984962,0.0,0.062765440682787,36.85
씽(영화),"참여, 노래, 울, 꿈, 동물, 자신, 과정, 오디션, 뮤지컬, 가수",뮤지컬,0.58090013,0.0,0.1315172022331585,36.83
스타워즈(영화),"루크, 은하, 제국, 공주, 오웬, 설계도, 행성, 자신, 큰아버지, 포스",기타,0.5806447,0.0,0.1315172022331585,36.81
기도의 막이 내릴 때(영화),"시신, 과거, 어머니, 노숙자, 교이치, 가, 사건, 발견, 여성, 부패",스릴러,0.5806277,0.0,0.1315172022331585,36.81
크로니클(영화),"초능력, 앤드류, 자신, 물체, 맷, 빛, 정체, 불명, 운전자, 학교",SF,0.5800811,0.0,0.1315172022331585,36.78
스카우트(영화),"선동열, 분, 호창, 영, 대학, 서울, 호, 입원, 야구부, 상사",코미디,0.5800333,0.0,0.1315172022331585,36.77
이글 아이(영화),"아리아, 작전, 제리, 테러리스트, 쇼, 미국, 전화, 암살, 레이첼, 대통령",스릴러,0.57968634,0.0,0.1315172022331585,36.75
식구(영화),"순식, 재구, 가족, 아빠, 엄마, 전전, 하루하루, 공사판, 의미, 밥",드라마,0.5794276,0.0,0.1315172022331585,36.74
엘리펀트 맨(영화),"존, 단장, 프레드릭, 메릭, 서커스, 말, 병원, 릭, 기형, 얼굴",드라마,0.5793569,0.0,0.1315172022331585,36.73
셜록 홈즈(2009년 영화),"블랙, 우드, 기계, 홈즈, 이용, 결사, 살해, 기술, 모리어티, 영국",액션,0.57907265,0.0,0.1315172022331585,36.72
카게무샤(영화),"카게무샤, 신, 신겐, 도둑, 겐, 다케다, 행동, 카츠, 요리, 군",드라마,0.57884896,0.0,0.1315172022331585,36.7
친구가 남긴 영화 티켓,"신도, 친구, 마츠게, 티켓, 말, 책상, 여학생, 무덤, 이야기",기타,0.55888504,0.0,0.2075187486729242,36.65
블레이드 소울(영화),"폭군, 함락, 딜러, 왈라키아, 세기, 전장, 이끼, 무기, 붉, 블러드",전쟁,0.57740384,0.0,0.1315172022331585,36.62
하라키리(영화),"낭인, 할복, 모토메, 가문, 저택, 일, 츠쿠모, 없, 가신, 배",기타,0.5773338,0.0,0.1315172022331585,36.61
GO(영화),"아버지, 스기하라, 학교, 카토, 민족, 조선, 한국인, 국적, 사쿠라이, 일",기타,0.57638615,0.0,0.1315172022331585,36.56
월하(영화),"비석, 기생월향지묘, 일행, 말, 카메라, 영상, 안내자, 안내, 없, 계약",스릴러,0.5759688,0.0,0.1315172022331585,36.53
닥터후: TV영화,"닥터, 마스터, 타디스, 챙, 때, 그레이스, 수술, 이후, 뒤, 병원",기타,0.5752396,0.0,0.1315172022331585,36.49
클리프행어(영화),"게이브, 돈, 가방, 요원, 터커, 제스, 구조, 수송기, 트레버스, 헬기",액션,0.57519376,0.0,0.1315172022331585,36.48
전역(러시아 영화),"게냐, 봄바, 장교, 장군, 선임, 말, 부대, 돼지, 자대, 병사",기타,0.574873,0.0,0.1315172022331585,36.47
라스트 크리스마스(영화),"없, 크리스마스, 톰, 신청, 자신, 데이트, 자원봉사, 있, 날, 일상",코미디,0.5747825,0.0,0.1315172022331585,36.46
벌룬(영화),"탈출, 가족, 시도, 피터, 열기구, 위험, 극, 이번, 속, 친구",드라마,0.5740675,0.0,0.1315172022331585,36.42
콥스파티 Book of Shadows(영화),"나오미, 친구, 아유미, 말, 사치, 사치코, 모습, 세계, 등장, 히노에",공포,0.5737136,0.0,0.1315172022331585,36.4
피노키오의 모험(영화),"피노키오, 제페토, 이후, 로렌지니, 인형, 자신, 말, 나무, 아이, 사랑",판타지,0.43389696,0.3333333322222222,0.1315172022331585,36.34
호튼(영화),"호튼, 마을, 작, 정글, 시장, 먼지, 크, 감지, 속, 위기",코미디,0.57270294,0.0,0.1315172022331585,36.33
소원(영화),"소원, 기적, 대한민국, 같, 이야기, 괜찮아, 감동, 곳, 아프, 없",범죄,0.57239616,0.0,0.1315172022331585,36.32
Who Am I(영화),"해커, 집단, 클레이, 조직, 회사, 사건, 히틀러, 옹호, 금융, 제약",스릴러,0.5722722,0.0,0.1315172022331585,36.31
브라트(러시아 영화),"빅토르, 스볘타, 자신, 쿠르글리, 다닐라, 말, 돈, 집, 형, 부하",범죄,0.57195544,0.0,0.1315172022331585,36.29
박수칠 때 떠나라(영화),"수사, 중계, 없, 김영훈, 현장, 용의자, 쇼, 속, 방송, 사건",코미디,0.57190466,0.0,0.1315172022331585,36.29
나쁜남자(영화),"한기, 선화, 창녀, 창녀촌, 트럭, 바닷가, 기, 밀실, 정태, 달수",기타,0.5718102,0.0,0.1315172022331585,36.28
브이 포 벤데타(영화),"브이, 비, 핀치, 정권, 정부, 있, 방송, 노스파이어, 서틀러, 방송국",기타,0.5716887,0.0,0.1315172022331585,36.27
우상(영화),"아들, 사고, 없, 진실, 인생, 비밀, 자신, 천우희, 최련화, 당일",스릴러,0.43252766,0.3333333322222222,0.1315172022331585,36.26
탈출(영화),"호텔, 당, 목소리, 리, 선, 괴한, 버스, 폭탄, 요원, 홍콩",코미디,0.5712786,0.0,0.1315172022331585,36.25
버니(영화),"버니, 부인, 누젠트, 사람, 이후, 마을, 능력, 선고, 선물, 장례식",기타,0.57080686,0.0,0.1315172022331585,36.22
배트맨(1989년 영화),"조커, 배트맨, 네이피어, 잭, 비키 베일, 부모, 배트, 정체, 때, 도시",액션,0.58769685,0.0,0.062765440682787,36.2
시간을 달리는 소녀/영화,"엄마, 아카리, 사랑, 카즈코, 대학, 없, 세기, 이메일, 여고생, 핸드폰",SF,0.42964265,0.3333333322222222,0.1315172022331585,36.08
사냥(영화),"산, 사냥, 엽사, 발견, 노파, 사고, 기성, 금맥, 금, 무리",스릴러,0.56757224,0.0,0.1315172022331585,36.03
짱(영화),"전국, 밴드, 문제아, 부, 임용, 고시, 음악, 성적, 하위, 교생",기타,0.5665676,0.0,0.1315172022331585,35.97
공조(영화),"북한, 형사, 철령, 공조, 수사, 동판, 작전, 조직, 차기, 남한",액션,0.56597954,0.0,0.1315172022331585,35.93
칼리토(영화),"칼리토, 토니 몬타나, 장면, 속, 처음, 칼리, 토, 사람, 손",드라마,0.5659099,0.0,0.1315172022331585,35.93
장산범(영화),"희연, 여자, 애, 무당, 목소리, 남자, 민호, 아내, 딸, 범",공포,0.56576777,0.0,0.1315172022331585,35.92
천년호(2003년 영화),"신라, 자운비, 아우타, 비하, 어둠, 사랑, 몸, 주술, 목, 부족",기타,0.42685068,0.3333333322222222,0.1315172022331585,35.92
대호(영화),"대호, 조선, 포수, 최고, 호랑이, 일본군, 마지막, 지리산, 천만덕, 아들",드라마,0.56543404,0.0,0.1315172022331585,35.9
메이데이(영화),"출몰, 퇴치, 악령, 공포, 비행기",액션,0.4399189,0.0,0.6315172015118111,35.87
반도(영화),"반도, 폐허, 탈출, 정석, 전, 땅, 재난, 전대미문, 후, 기회",기타,0.56319827,0.0,0.1315172022331585,35.76
레전드(영화),"유니콘, 릴리, 잭, 반지, 세계, 세상, 순수, 악귀, 빛, 물속",모험,0.5621998,0.0,0.1315172022331585,35.7
7광구(영화),"괴물, 정, 7광구, 시추, 현정, 모습, 대원, 장면, 본부",SF,0.54309213,0.0,0.2075187486729242,35.7
완득이(영화),"완득, 똥주, 동주, 인생, 자신, 완득이, 학교, 없, 삼촌, 존재",드라마,0.56201595,0.0,0.1315172022331585,35.69
페드라(영화),"알렉시스, 페드라, 타노스, 사이, 드, 페, 해안가, 같, 크릴리스",기타,0.5424222,0.0,0.2075187486729242,35.66
후아유(영화),"게임, 인주, 후아유, 형태, 수족관, 불의, 선수, 사고, 수영, 청각",로맨스,0.56127554,0.0,0.1315172022331585,35.65
매트릭스(영화),"매트릭스, 인간, 현실, 가상, 안, 꿈, 네오, 모피어스, 세계, 프로그램",기타,0.560824,0.0,0.1315172022331585,35.62
복수는 나의 것(1979년 영화),"에노키즈, 하루, 뼈, 자신, 카즈코, 아버지, 여관, 어머니, 공중",기타,0.5415493,0.0,0.2075187486729242,35.61
동주(영화),"동주, 시대, 일본, 규, 몽, 청년, 허락, 윤동주, 일제, 라이벌",드라마,0.5604864,0.0,0.1315172022331585,35.6
10년(영화),"이야기, 감독, 인공지능, 통제, 교육, 디지털, 유산, 권리, 안락사, 환경오염",드라마,0.5600504,0.0,0.1315172022331585,35.58
퍼제션(영화),"안나, 마크, 집, 없, 고용, 사립탐정, 정체, 자신, 인물, 스파이",스릴러,0.55927896,0.0,0.1315172022331585,35.53
나인(영화),"분, 여자, 양손, 귀도, 콘티니, 대니얼 데이 루이스, 제작, 신작, 시나리오, 주변",뮤지컬,0.59215033,0.0,0.0,35.53
니키타(영화),"니키타, 밥, 빅터, 대사, 마르코, 자신, 경비원, 없, 총, 화장실",액션,0.5587485,0.0,0.1315172022331585,35.5
이레이저 헤드(영화),"헨리, 메리, 아파트, 아기, 사람, 분, 친구, 여자, 경계선",드라마,0.5386039,0.0,0.2075187486729242,35.43
고지전(영화),"수혁, 중대장, 악어, 중대, 전선, 중위, 표, 작전, 전투, 동부",드라마,0.5567649,0.0,0.1315172022331585,35.38
프리즈너(영화),"교도소, 격투, 자신, 살인, 진범, 신세, 게임, 형사, 손, 목숨",액션,0.5560415,0.0,0.1315172022331585,35.34
7급 공무원(영화),"수지, 한국, 팀, 마피아, 강지환, 여행, 가이드, 안수지, 김하늘, 이재준",코미디,0.55560935,0.0,0.1315172022331585,35.31
트래픽(영화),"분, 마약, 멕시코, 국경, 남편, 미국, 부인, 돈, 마노, 자신",스릴러,0.5549765,0.0,0.1315172022331585,35.27
안나(영화),"위장, 제거, 강력, 위협, 킬러, 사샤 루스, 안나, 하드코어, 모델, 톱",범죄,0.57196623,0.0,0.062765440682787,35.26
디바이드(영화),"지하실, 군인, 식량, 정신, 에바, 미키, 없, 사람, 파일, 샘",공포,0.55438155,0.0,0.1315172022331585,35.24
사자(영화),"아버지, 악, 단속, 없, 후, 용, 상처, 부분, 안, 신부",액션,0.5542215,0.0,0.1315172022331585,35.23
Twins(영화),"고아원, 줄리어스, 유전자, 빈센트, 쌍둥이, 엘리트, 열성, 형질, 주차, 위반",코미디,0.55392987,0.0,0.1315172022331585,35.21
토너먼트(영화),"킬러, 있, 신부, 토너먼트, 우승자, 참가자, 첸, 상금, 라이, 시작",기타,0.5532793,0.0,0.1315172022331585,35.17
이것이 법이다(영화),"형사, 분, 수사, 사건, 살해, 홈페이지, 봉, 강력반, 특수부, 반",범죄,0.55234385,0.0,0.1315172022331585,35.11
원더랜드(2021년 영화),"인공지능, 있, 세상, 사람, 원더랜드, 시작, 이제, 영상, 통화, 예상",SF,0.55230504,0.0,0.1315172022331585,35.11
올가미(영화),"수진, 동우, 진숙, 집, 친구, 계단, 없, 사람, 지하실, 때",스릴러,0.5521669,0.0,0.1315172022331585,35.1
퍼블릭 에너미(영화),"존 딜린저, 범죄, 은행, 검거, 선포, 수사력, 전설, 미국, 고조, 경제",스릴러,0.44214714,0.303030302020202,0.062765440682787,35.05
메이즈 러너(영화),"미로, 없, 날, 자신, 소년, 기억, 있, 삭제, 순간, 기로",스릴러,0.5510278,0.0,0.1315172022331585,35.03
계엄령(영화),"산토레, 세력, 마이클, 고문, 경우, 혁명, 극좌, 우루과이, 미국",기타,0.53118134,0.0,0.2075187486729242,34.98
이상한 나라의 앨리스(영화),"앨리스, 여왕, 붉, 모자, 장수, 말, 희, 자신, 토끼, 날",모험,0.5491965,0.0,0.1315172022331585,34.92
김군(영화),"군, 광주, 사진, 포착, 기억, 남자, 김, 군용, 동네, 트럭",다큐멘터리,0.54883075,0.0,0.1315172022331585,34.9
하모니(한국 영화),"공연, 합창단, 와중, 교도소, 남편, 아이, 사형, 아들, 정혜, 아기",드라마,0.54834276,0.0,0.1315172022331585,34.87
악마는 프라다를 입는다(영화),"같, 앤드리아, 꿈, 런웨이, 미란다, 화려하, 야근, 풀, 패션, 최고",코미디,0.5483122,0.0,0.1315172022331585,34.87
뮬란(영화),"뮬란, 황제, 보리, 칸, 장군, 부대, 화, 중국, 아버지, 군",모험,0.54814,0.0,0.1315172022331585,34.86
인페스테이션(영화),"벌레, 사람, 도시, 거대, 고치, 같, 끔살, 공격, 안, 자신",공포,0.54792196,0.0,0.1315172022331585,34.85
메소드(영화),"연기, 자신, 메소드, 진심, 이상, 열정, 사이, 영우, 완벽, 무대",드라마,0.5468957,0.0,0.1315172022331585,34.79
해어화(영화),"노래, 윤우, 소율, 연희, 마음, 마지막, 최고, 기생, 예인, 목소리",드라마,0.5465929,0.0,0.1315172022331585,34.77
지오스톰(영화),"제이크, 맥스, 보이, 대통령, 더치, 위성, 정거장, 사실, 미국, 있",SF,0.5464214,0.0,0.1315172022331585,34.76
혹성탈출(영화),"테일러, 말, 코넬리우스, 인간, 자신, 박사, 자이우스, 우주선, 기병, 고릴라",기타,0.54624224,0.0,0.1315172022331585,34.75
러브레터(일본 영화),"이츠키, 히로코, 편지, 자신, 히로, 코, 장면, 없, 주소, 말",드라마,0.5460587,0.0,0.1315172022331585,34.74
독고다이(영화),"수아, 현정, 선희, 학교, 일진, 패거리, 여자, 시절, 모범, 평화",액션,0.54576683,0.0,0.1315172022331585,34.72
젠틀맨 리그(영화),"습격, 영국, 전차, 괴한, 독일, 복장, 군, 공장, 비행선, 메인",기타,0.5456884,0.0,0.1315172022331585,34.71
핸드폰(영화),"핸드폰, 승미, 진아, 동영상, 이규, 승민, 요구, 민, 윤호, 섹스",기타,0.5456229,0.0,0.1315172022331585,34.71
영화 비밀의 코코타마 기적을 일으키는♪ 텟플과 두근두근 코코타마계,"코코밍, 세계, 세상, 해피, 초대, 시작, 때, 푸르밍, 입구, 마이너스",판타지,0.54555506,0.0,0.1315172022331585,34.71
링스(영화),"줄리아, 홀트, 사마, 영상, 비디오, 자신, 여자, 저주, 카터, 말",공포,0.54499054,0.0,0.1315172022331585,34.67
K-12(영화),"학교, 좋, 소녀, 가부장, 외관, 전통, 아래, 가이드, 물론, 도움",뮤지컬,0.5444708,0.0,0.1315172022331585,34.64
드래곤 기사단(영화),"기사단, 드래곤, 전사, 광, 왕국, 공격, 대결, 시작, 추격, 카토리",모험,0.5442563,0.0,0.1315172022331585,34.63
조제(영화),"조제, 자신, 영석, 감정, 시작, 단둘, 낯설, 할머니, 집, 책",드라마,0.5441947,0.0,0.1315172022331585,34.62
나는 전설이다(영화),"네빌, 샘, 감염자, 집, 자신, 후, 없, 말, 시작, 곳",공포,0.5433362,0.0,0.1315172022331585,34.57
경의선(영화),"한나, 만수, 열차, 사건, 대학, 분, 없, 경의선, 일상, 기차",기타,0.543078,0.0,0.1315172022331585,34.56
커넥트(영화),"올리버, 미스터리, 휴대폰, 필사, 디바이스, 엄마, 자신, 전자, 타깃, 책",공포,0.542689,0.0,0.1315172022331585,34.53
실미도(영화),"부대, 실미도, 훈련, 특수, 부대원, 창설, 병, 기간, 대원, 모습",스릴러,0.5425101,0.0,0.1315172022331585,34.52
톰 오브 핀란드(영화),"연출, 톰 오브 핀란드, 삶, 세계, 음악, 인정, 시작, 미국, 세상, 조금",드라마,0.5749724,0.0,0.0,34.5
라플라스의 마녀(영화),"사건, 살인, 사망, 발생, 휴양지, 온천, 가능, 황화 수소, 중독, 사고",스릴러,0.5576736,0.0,0.062765440682787,34.4
메가로돈(영화),"심해, 없, 미션, 목숨, 제이슨 스타뎀, 조사, 전문, 다이버, 전직, 이자",SF,0.5576201,0.0,0.062765440682787,34.4
크롤(영화),"아버지, 악어, 집, 허리케인, 물, 데이브, 폭풍우, 연락, 지하실, 언니",스릴러,0.5393637,0.0,0.1315172022331585,34.33
안해(영화),"부부, 아내, 민호, 식구, 오늘, 지영, 의사, 남편, 사이, 보영",멜로,0.53846264,0.0,0.1315172022331585,34.28
로봇(인도영화),"치티, 로봇, 보라, 후, 박사, 이후, 바시가란, 자신, 교수, 사나",SF,0.53813106,0.0,0.1315172022331585,34.26
체인 리액션(영화),"연구, 에너지, 릴리, 결과, 자신, 박사, 살인, 생산, 폭발, 성공",스릴러,0.5381007,0.0,0.1315172022331585,34.26
캠페인(영화),"의원, 브래디, 정치, 홍보, 허긴스, 선전, 공격, 험담, 인신, 대신",코미디,0.53749585,0.0,0.1315172022331585,34.22
예스터데이(영국 영화),"잭, 비틀즈, 순간, 음악, 세계, 오아시스, 묘사, 존재, 분야, 최고",코미디,0.5374942,0.0,0.1315172022331585,34.22
성공시대(영화),"판촉, 김, 맛, 소비, 성, 아그마, 제품, 자신, 면접, 유미사",기타,0.5348997,0.0,0.1315172022331585,34.07
스마일 어게인(영화),"여자, 아픔, 분류, 공유, 치유, 인정, 진주, 만남, 한국",드라마,0.51443744,0.0,0.2075187486729242,33.98
하이힐(영화),"남자, 모습, 자신, 강력, 지욱, 형사, 범인, 이제, 제압, 능력",드라마,0.5330209,0.0,0.1315172022331585,33.95
게이트(2018년 영화),"설계도, 대한민국, 인생, 금고, 역전, 이상, 대박, 탕, 마지막, 아파트",코미디,0.53278345,0.0,0.1315172022331585,33.94
재심(영화),"현우, 영, 사건, 변호사, 끝, 벼랑, 빽, 진심, 돈, 없",드라마,0.5315248,0.0,0.1315172022331585,33.86
더 킹(영화),"권력, 대한민국, 예상, 앞, 기회, 판, 시기, 중요, 교체, 정권",범죄,0.53103656,0.0,0.1315172022331585,33.83
프레스티지(영화),"앤지어, 마술, 마술사, 사건, 순간이동, 자신, 콜드, 선고, 경의, 사형",스릴러,0.5294651,0.0,0.1315172022331585,33.74
백두산(영화),"폭발, 작전, 창, 백두산, 재난, 인, 남, 북, 북한, 투입",드라마,0.52847975,0.0,0.1315172022331585,33.68
메모리즈(영화),"민호, 메모, 주인, 집, 일상, 주변, 사람, 발견, 느낌, 작",드라마,0.5280565,0.0,0.1315172022331585,33.66
비바리움(영화),"집, 없, 곳, 선택, 욘더, 개인, 앞, 마을, 소개, 방향",SF,0.5273591,0.0,0.1315172022331585,33.61
너에게 닿기를(영화),"카제하야, 사와코, 아이, 자신, 여자, 진짜, 코, 감정, 사, 있",드라마,0.5261956,0.0,0.1315172022331585,33.54
시카고(영화),"록시, 빌리, 살인, 쇼, 무대, 시카고, 최고, 사건, 디바, 불",뮤지컬,0.5261368,0.0,0.1315172022331585,33.54
ST 적과 백의 수사파일(영화),"아카기, 유리, 특수, 반, 바이러스, 해커, 카부라기, 토오루의, 여자, 불",기타,0.5251193,0.0,0.1315172022331585,33.48
덕혜옹주(영화),"덕혜옹주, 어리, 대한제국, 박해일, 장, 마지막, 친구, 황녀, 고종, 황제",드라마,0.5249653,0.0,0.1315172022331585,33.47
커튼콜(영화),"무대, 햄릿, 삼류, 연극, 극단, 에로, 민기, 일보, 직전, 위기",코미디,0.524321,0.0,0.1315172022331585,33.43
달콤한 인생(한국 영화),"없, 선우, 사장, 강, 순간, 희수, 말, 선택, 시작, 스카이라운지",범죄,0.52383626,0.0,0.1315172022331585,33.4
마스크(영화),"마스크, 스탠리, 티나, 안, 도리, 마일로, 돈, 은행, 부하, 없",코미디,0.5236174,0.0,0.1315172022331585,33.39
옥자(영화),"옥자, 미자, 미란도, 여정, 소녀, 단체, 각자, 보호, 이권, 동물",기타,0.52252275,0.0,0.1315172022331585,33.32
라쇼몽(영화),"밑, 승려, 사건, 날, 폐허, 나생문, 라쇼몽, 살인, 폭우, 비",기타,0.5222186,0.0,0.1315172022331585,33.31
플로렌스(영화),"플로렌스, 음치, 공연, 자신감, 문, 맥, 필드, 사고, 노래, 연주자",드라마,0.52218246,0.0,0.1315172022331585,33.3
그녀(영화),"사만다, 자신, 테오도르, 편지, 대신, 대필, 작가, 행복, 아내, 루니 마라",SF,0.41280225,0.303030302020202,0.062765440682787,33.29
당신이 잠든 사이에(영화),"루시, 피터, 남자, 약혼녀, 분, 가족, 사실, 없, 자신, 시작",코미디,0.5216343,0.0,0.1315172022331585,33.27
루시(영화),"루시, 장, 자신, 뇌, 부하, 마약, 델 리오, 운반, 파리, 책",스릴러,0.5382784,0.0,0.062765440682787,33.24
로우(영화),"쥐스틴, 채식주의자, 욕망, 학교, 간, 가족, 가업, 수의, 스티, 쥐",공포,0.3817409,0.3333333322222222,0.1315172022331585,33.21
골든 슬럼버(2010년 영화),"총리, 아오야기, 친구, 암살범, 증거, 의문, 경찰, 사건, 가운데, 헬기",스릴러,0.51993144,0.0,0.1315172022331585,33.17
언덕길의 아폴론(영화),"우정, 카오루, 친구, 첫사랑, 좋, 피아노, 고마츠 나나, 리츠코, 리츠코네, 소꿉친구",드라마,0.41018158,0.303030302020202,0.062765440682787,33.13
